,c1,c2,resume_skill_text
3854,-17.2837,9.950467,www
3855,-18.130741,-2.525928,interaction
3856,-3.3518138,24.70463,dat
3857,-25.840408,12.541945,php
3858,4.6925826,36.999416,tomcat
3859,5.220726,-23.683435,date
3860,23.216019,-20.379396,size
3861,-16.874422,-28.249203,aim
3862,-7.394434,3.955599,specially
3863,16.977545,6.4827933,collect
3864,47.95497,-40.96822,center
3865,23.094786,-39.79695,one
3866,7.6151056,-19.287624,traditionally
3867,-11.805576,-29.123241,established
3868,-35.530636,-24.347103,innovative
3869,43.05967,-21.146946,providers
3870,-33.621376,-63.69363,therapies
3871,11.149837,-24.567207,option
3872,9.858214,-14.310621,categories
3873,9.995107,-24.99919,choice
3874,-0.15110403,-14.431052,types
3875,43.027554,-21.134357,provider
3876,-26.03338,-6.8587623,details
3877,55.08916,-39.242767,fruits
3878,15.720191,-28.378109,manages
3879,7.6710644,-28.902857,totally
3880,-22.432287,-61.20972,administrator
3881,12.24682,-15.37839,guaranteed
3882,-4.7764587,-24.252487,purpose
3883,-6.2477937,-22.514215,created
3884,9.45381,-41.521904,helping
3885,52.17635,-20.17856,sell
3886,51.086945,-23.694883,properties
3887,1.1945804,-21.768301,particular
3888,3.3628535,-15.546607,desired
3889,15.368373,-25.743082,search
3890,-6.8103876,51.214375,22000
3891,47.64291,-31.854822,facility
3892,-36.507103,40.22198,22314
3893,25.1925,34.451767,dot
3894,-38.66552,-31.62967,designer
3895,-7.496804,37.02117,12k
3896,52.73441,-11.9901,net
3897,-55.0351,8.270571,pvt
3898,-55.061226,8.179625,ltd
3899,10.485056,4.2113013,websites
3900,-49.423367,-26.703148,studying
3901,13.557111,-29.310806,needs
3902,-61.05096,-21.394068,conferring
3903,1.4440502,-16.09175,usage
3904,-8.759765,-9.287497,functional
3905,-24.806213,7.8741136,specifications
3906,65.7901,-19.48353,low
3907,10.265901,-10.123711,cycle
3908,-35.297268,-0.9454547,methodology
3909,-9.454664,0.25437677,integrated
3910,-2.271772,-16.879843,identified
3911,4.039364,-16.824152,fixed
3912,19.209005,-59.721348,bugs
3913,-21.910852,5.0825367,connectivity
3914,-3.488044,8.45861,modified
3915,-10.710862,-15.487748,codes
3916,-8.744326,1.986462,incorporate
3917,7.492831,-7.771119,changes
3918,-45.09203,-41.161026,wrote
3919,-13.148901,16.013887,bootstrap
3920,-21.134748,-50.092857,command
3921,23.15229,-69.0763,united
3922,-55.12856,7.932465,corporation
3923,-17.737297,29.939291,admin
3924,-42.343346,-45.859684,videos
3925,-28.798134,-15.675218,sublime
3926,-26.052982,12.82452,javascript
3927,-23.786127,18.980192,notepad
3928,-37.14101,-60.7486,doctor
3929,16.843706,-31.361927,gives
3930,-29.76894,-67.862335,disease
3931,34.283062,-54.106388,competition
3932,-34.9755,37.117165,24700
3933,-5.1889005,50.097717,25000
3934,-11.370795,52.070454,26000
3935,-11.371457,52.068703,27000
3936,-28.265764,28.608929,27001
3937,-21.0001,33.58908,28000
3938,-21.054893,33.68913,29000
3939,-5.224294,50.011,30000
3940,-36.349113,34.39493,30302
3941,-37.214367,37.829422,30303
3942,-35.579304,35.872284,33416
3943,7.4525533,-31.692535,self
3944,3.6463468,-38.72032,confident
3945,-9.036177,11.69369,mould
3946,-5.8079963,-17.562798,environments
3947,-25.95598,26.585882,solidworks
3948,-25.966402,26.6097,catia
3949,16.015924,23.538078,mechanical
3950,-53.654427,-16.526596,engineer
3951,-14.500571,19.209232,plastering
3952,11.532268,-32.101204,perhaps
3953,7.7876477,-32.01385,kind
3954,46.445663,-14.326773,machinery
3955,-5.1057844,0.867503,ideally
3956,5.779273,-25.288218,suitable
3957,0.8776168,7.3541102,construction
3958,15.579176,-32.14383,makes
3959,-1.4227202,-5.0148273,rendering
3960,10.439409,-30.057064,easier
3961,-30.208933,-16.162886,effortless
3962,-1.3338531,-11.074564,compare
3963,-9.9790125,4.2468853,conventional
3964,23.93981,18.227062,cement
3965,60.161922,-16.074701,mortar
3966,17.112156,-32.64458,brings
3967,9.221771,-26.945965,smooth
3968,7.276534,-29.732437,flat
3969,31.152107,-48.71664,finish
3970,-54.478725,-28.932718,school
3971,47.543564,-11.85498,cars
3972,50.581417,-15.377484,dealership
3973,47.685726,-11.644382,car
3974,23.050571,-43.83662,last
3975,-8.426135,-11.505229,sportsmen
3976,-0.90429264,-22.59795,represent
3977,-54.368237,-27.330091,college
3978,34.05464,-58.623215,cricket
3979,34.072075,-55.482506,tournaments
3980,-33.686226,-11.243884,dependability
3981,14.571193,-29.68053,able
3982,-8.748523,-20.02707,taxing
3983,2.7994127,-45.666855,demanding
3984,-1.855002,-26.461624,reasonably
3985,-13.339774,16.524942,stretchable
3986,39.555088,23.372066,slots
3987,-16.441845,0.14892752,cooperatively
3988,-22.205252,-63.155804,manager
3989,53.67423,-31.545954,finance
3990,6.615601,-23.102268,present
3991,-5.570604,31.62243,chavan
3992,11.707014,41.471443,maharashtra
3993,25.290165,-38.748898,leads
3994,1.4775966,-44.015713,calls
3995,-15.036073,-52.040092,presentation
3996,3.1601343,-26.234596,follow
3997,20.949575,-14.20618,closure
3998,-58.556713,-5.5835896,16th
3999,-58.314552,-5.425563,30th
4000,8.255402,-0.9199168,electronic
4001,1.4115012,-43.892254,calling
4002,-44.501423,-47.59883,demo
4003,2.7051022,29.320084,shopkeeper
4004,-30.683931,-44.150955,merchant
4005,74.393036,21.936108,03
4006,1.4339349,-43.933525,call
4007,-1.3130821,-34.67995,suggesting
4008,42.868317,-37.906185,houses
4009,16.856464,-75.015564,channel
4010,-14.303761,-57.89684,relationship
4011,60.108864,1.9141548,monthly
4012,20.207941,-66.01781,targets
4013,7.018731,13.060044,updating
4014,44.010098,-2.8097715,seniors
4015,60.485516,0.70836186,daily
4016,34.907665,-8.412715,generated
4017,-5.792892,-47.13406,deal
4018,-7.883569,15.000349,tasking
4019,-25.347593,-22.987808,loyalty
4020,-15.961009,-43.737705,loyal
4021,21.30022,-51.418285,towards
4022,-48.039585,-23.806288,sciences
4023,46.49315,-43.274864,branch
4024,5.1769896,-39.213245,personally
4025,12.269146,-32.992683,even
4026,23.44589,-25.080818,cold
4027,-31.470459,-43.490376,entrepreneur
4028,6.9327846,-29.856216,basically
4029,22.821264,-20.93863,small
4030,-5.578734,50.20395,35000
4031,-31.399782,31.254457,micheal
4032,-35.022633,-54.75947,gym
4033,-17.662207,-10.086379,flora
4034,47.342957,-36.013268,hotel
4035,23.251379,-69.03134,american
4036,31.153767,-61.02781,sports
4037,77.48236,-9.01676,golds
4038,8.559942,-56.639137,heart
4039,3.4588766,14.857075,saver
4040,6.4878745,31.759853,reps
4041,-8.444282,-18.40412,obtain
4042,25.496077,-52.74375,position
4043,-6.3208075,-12.415599,commensurate
4044,36.977295,-58.120453,qualification
4045,36.158356,8.379803,weight
4046,-32.437515,-68.143326,cardiovascular
4047,35.67762,-50.88339,indoor
4048,36.790157,-52.661625,cycling
4049,-5.29217,-63.237625,participants
4050,74.93933,7.043023,age
4051,-4.500595,-70.79464,groups
4052,9.479131,-41.51432,help
4053,28.109415,-3.9959915,nutrition
4054,-43.011665,-18.145224,counselling
4055,11.867028,47.480045,telephonic
4056,-39.52074,-60.221962,dental
4057,-35.756493,-63.052193,patients
4058,22.02186,-5.807914,metabolic
4059,-32.31888,-68.17194,diabetes
4060,-32.37013,-68.15748,hypertension
4061,-32.308887,-68.20062,obesity
4062,-16.61542,-60.091473,verbal
4063,-45.01974,-41.26686,written
4064,-10.826147,-49.83431,diplomatically
4065,-33.302956,-62.39408,massage
4066,-6.525757,-10.92998,scalp
4067,27.54128,-53.889957,body
4068,-35.261745,-54.634277,aerobics
4069,-57.020912,-23.70699,cum
4070,-19.43632,-49.50859,assigned
4071,73.37521,-16.330143,outs
4072,12.638952,0.049116753,phone
4073,42.923088,-34.102562,floor
4074,33.60477,-34.90834,section
4075,-19.43305,-52.48071,promotion
4076,42.97467,-24.925278,operate
4077,9.950829,3.691064,internet
4078,19.355555,-30.13332,keeping
4079,-21.044035,-31.667238,promoting
4080,3.343518,-45.484386,demand
4081,49.91276,-4.368812,revenue
4082,32.55038,-60.69572,club
4083,-4.792063,-36.237297,considering
4084,-23.16909,-43.361874,supervising
4085,-16.228323,38.243996,rotas
4086,60.45135,1.1421804,weekly
4087,20.414568,6.873456,checks
4088,36.387142,-45.105984,site
4089,12.397215,-19.550694,providing
4090,11.411182,-37.242466,especially
4091,-45.355194,-2.7615488,enquiries
4092,-4.320823,-52.945477,complaints
4093,7.01108,-42.561176,emergencies
4094,-20.734913,-71.25831,coaching
4095,6.903872,-19.858772,often
4096,20.167364,7.045174,checking
4097,63.29116,-25.581707,stock
4098,27.516418,-4.3965936,supplements
4099,32.724304,-22.180676,scheduling
4100,-29.156225,-29.301949,exciting
4101,3.1406796,41.965885,grouper
4102,8.453862,-47.279682,preparing
4103,55.518875,-30.686968,cash
4104,51.429256,11.244421,projections
4105,52.423313,-22.48479,owners
4106,34.09404,-14.380372,profitability
4107,30.058216,-22.657156,delivering
4108,20.331663,6.8176093,check
4109,-13.422638,-23.394287,legislation
4110,-14.692542,-19.161957,standards
4111,-8.506214,38.443764,keepin
4112,-37.18313,-59.801723,nutritionist
4113,-10.231707,-63.64172,promoter
4114,-20.604038,-71.42302,coach
4115,-1.2914726,-74.44493,contribute
4116,33.454266,-31.793037,individuals
4117,39.93743,-42.498096,community
4118,-53.050022,-51.37345,served
4119,-1.5253034,-26.230936,sufficiently
4120,-14.760797,-18.94204,standard
4121,26.30335,-31.7485,pressure
4122,20.703209,-30.992224,busy
4123,-39.439243,-63.34586,healthcare
4124,-39.57518,7.7722273,startups
4125,32.626453,-60.733677,clubs
4126,-10.316142,-45.24836,discussions
4127,-44.567036,-41.4283,writing
4128,-47.12303,-39.077633,articles
4129,-6.6269984,2.8263428,customized
4130,28.437965,-5.4259706,diet
4131,-17.663902,-4.84242,communicating
4132,-0.7702384,-64.2717,met
4133,0.25252458,-66.58617,leader
4134,-9.48523,-28.318754,essential
4135,15.653129,-57.550724,conflict
4136,-31.42013,-47.324734,roles
4137,36.160458,-47.84396,public
4138,-10.104641,-57.070847,speaking
4139,-19.12646,-60.234856,general
4140,-0.36298263,-43.856228,asking
4141,-2.6824806,-41.9224,questions
4142,16.712431,-30.690266,giving
4143,-14.9426,-52.394825,presentations
4144,9.5944605,-41.58487,helped
4145,-34.266567,-54.98058,wellness
4146,31.378435,-58.97003,players
4147,44.30034,-21.102345,subscribers
4148,21.950167,-75.07374,permanent
4149,8.296255,-6.857772,shift
4150,9.707869,-37.5616,healthier
4151,-22.85255,-33.16652,enhance
4152,-7.4259915,-11.079169,karma
4153,-31.015726,-4.9887934,analyse
4154,40.14722,-61.421318,captured
4155,-42.447067,-50.381577,band
4156,-9.861726,-33.126495,mutually
4157,-1.3622657,-65.03437,meeting
4158,7.549525,-16.794226,via
4159,-42.60225,-46.19346,audio
4160,-11.992996,-62.06061,jointly
4161,-8.191996,-63.12514,organized
4162,-30.204584,-52.083622,practicing
4163,-37.58554,-63.160828,hospitals
4164,-37.516438,-63.515026,clinics
4165,39.2519,22.40162,allotted
4166,-0.58635336,-69.02215,representative
4167,26.67107,-7.160993,nutrient
4168,53.333134,-38.05411,foods
4169,29.4516,-0.22861123,contain
4170,0.012884557,-14.564553,type
4171,26.67189,-7.2120357,nutrients
4172,23.824617,-31.02318,turn
4173,13.617772,-20.987343,offers
4174,0.037765797,-66.547226,leaders
4175,9.631979,-32.07442,looks
4176,-9.323103,-63.012707,organising
4177,-14.853139,46.714138,medicals
4178,20.954386,-39.970924,whose
4179,18.371979,-34.90217,come
4180,-7.631276,-29.88064,rule
4181,-15.023768,-21.706427,regulation
4182,-16.637022,0.034504894,proactively
4183,-27.436789,-49.329235,monitor
4184,-9.391341,18.293325,deferrals
4185,32.18646,-33.594063,line
4186,-27.526373,-21.945501,professionalism
4187,2.464592,-49.440975,pro
4188,-16.72848,-48.08315,active
4189,-8.56369,-50.18478,resolving
4190,-2.9211228,-26.793367,fair
4191,-8.169066,-26.448803,manner
4192,-10.599626,-11.695897,specified
4193,-43.932034,24.976429,ordinating
4194,47.822445,-40.71229,centres
4195,-5.7013493,-28.243721,status
4196,-44.347042,-13.374656,instructions
4197,9.483135,-38.15026,eating
4198,15.918702,1.9906926,emails
4199,-28.118038,-10.839105,letters
4200,12.878396,0.037405267,telephone
4201,-1.6225328,-65.121574,conference
4202,-9.769616,-43.930748,discuss
4203,-5.6602993,49.633247,40000
4204,-22.749392,36.395676,40104
4205,-6.067306,43.410088,40307
4206,66.76123,23.279186,degree
4207,-10.758327,-17.522388,applying
4208,25.826385,-51.59591,post
4209,14.8179455,-17.727335,positive
4210,-32.038677,-43.01658,developer
4211,27.066265,-47.518574,spring
4212,74.659424,22.159727,08
4213,19.317205,-30.269138,keep
4214,42.170242,-58.433235,track
4215,-33.3278,-65.47657,medicines
4216,-30.722778,-68.65615,ailments
4217,-34.722668,-60.18737,surgical
4218,3.8787296,-47.95891,ordering
4219,32.006172,3.3322332,storing
4220,18.142782,35.75937,tracking
4221,40.59905,-7.92628,inventory
4222,3.5217834,22.991232,invoicing
4223,9.453171,-41.395832,helps
4224,50.38501,-27.518467,businesses
4225,-5.973639,21.678701,freelancers
4226,13.691808,-31.249119,may
4227,1.188958,-19.308218,called
4228,-3.6184094,41.080036,43431
4229,-12.30896,-24.955925,proposed
4230,-4.749668,-23.393633,designed
4231,-14.773452,35.087654,ording
4232,-21.38932,-22.50508,fulfil
4233,31.644224,-16.824406,growth
4234,-4.4951754,-7.701575,efficiency
4235,-36.681038,-41.55498,screens
4236,54.75899,-27.49995,portfolios
4237,9.720918,-32.30767,look
4238,-24.776875,-71.17978,primary
4239,30.834047,-44.69236,hit
4240,-12.59414,15.237975,inbuilt
4241,-25.862835,9.372543,interfaces
4242,-24.631445,6.199002,module
4243,9.39988,13.190735,fixing
4244,-34.29566,-16.122953,proactive
4245,4.248067,5.8007884,enhancements
4246,16.86173,-59.279037,incidents
4247,41.063763,-4.3868833,ticket
4248,-19.209017,7.3371496,workflow
4249,16.762003,-18.029236,effect
4250,13.0849,-44.38172,ongoing
4251,44.09292,-5.9374895,jobs
4252,53.590115,9.072262,expectations
4253,2.6834543,-17.237684,domain
4254,12.808578,-7.449384,defects
4255,-29.281546,-40.0887,collaboration
4256,-10.470189,5.7164683,utilize
4257,-10.640998,-31.817316,productive
4258,20.135988,-18.926817,minimal
4259,-11.946993,10.484779,multifunctional
4260,31.367939,-59.3368,teams
4261,-2.2373745,-2.2105305,programmers
4262,0.50713474,-29.51999,proven
4263,-30.925917,-21.176186,abilities
4264,-44.525406,-42.748642,script
4265,17.45905,-32.468742,takes
4266,-34.242645,5.538249,file
4267,-42.553646,-40.017696,reads
4268,13.7843275,-3.3099983,backup
4269,33.65582,-24.99688,sent
4270,39.28208,-3.9789855,billing
4271,-0.5792478,-44.77242,request
4272,-49.60332,-42.603867,stories
4273,-11.587944,20.422678,preformed
4274,40.024902,50.941982,dev
4275,4.5076203,-3.8769093,testing
4276,-18.098383,13.338878,encapsulation
4277,-23.832478,11.190701,middleware
4278,24.496222,12.910358,layer
4279,-29.863548,-47.098133,acting
4280,-9.253389,-4.586621,transforms
4281,14.934739,-41.61418,legacy
4282,-42.532516,15.133662,formats
4283,-26.127008,14.215221,xml
4284,-31.479465,9.861982,http
4285,-16.901958,24.236242,validations
4286,-34.982944,1.583987,methods
4287,11.894096,-49.65244,facing
4288,37.95223,-23.764305,units
4289,-25.20188,10.464118,java
4290,64.41944,16.798683,c
4291,10.782591,42.71688,nagpur
4292,-59.88871,-6.3827877,1st
4293,68.91794,3.6993754,jan
4294,-18.972864,25.950216,jquery
4295,-18.517517,-1.4661764,ionic
4296,5.494283,-10.203811,angular
4297,5.6857295,50.931587,js
4298,55.597363,-38.884396,beans
4299,-36.750782,-32.482113,architecture
4300,-43.075848,-48.93745,solo
4301,51.68355,-6.710594,crash
4302,-41.11692,-12.810879,certificate
4303,-12.210159,27.000013,servlet
4304,-12.236579,26.961397,jsp
4305,32.507374,-64.6829,ajax
4306,15.341681,-32.191647,made
4307,-42.604576,-37.541775,print
4308,4.0789495,22.855324,invoice
4309,-48.520676,-38.018856,pages
4310,3.3424568,-20.843575,common
4311,42.14761,-17.874487,item
4312,-22.93626,34.67522,uom
4313,-21.1049,6.975279,setup
4314,3.1737788,-30.780514,reason
4315,4.001133,-48.031803,order
4316,48.281483,0.8258162,payments
4317,-35.1781,-39.39002,displaying
4318,-42.423687,-46.016243,video
4319,3.3496578,-59.994953,news
4320,52.503124,-19.141277,purchasing
4321,51.876633,-19.961643,selling
4322,55.294586,-39.08066,vegetables
4323,-41.145084,-10.948072,certified
4324,2.916806,-59.97921,newspapers
4325,27.865255,-25.205986,light
4326,23.342747,0.18445642,advertisements
4327,63.589653,-25.216967,share
4328,7.2932067,-16.934305,directly
4329,22.778841,7.701674,debit
4330,53.67523,-2.2390082,credit
4331,22.80817,7.5924325,card
4332,-14.358947,-43.10041,hereby
4333,-13.921895,-42.179058,inform
4334,-3.48844,-37.863857,statement
4335,4.197499,-28.955952,true
4336,-28.74384,-33.978844,belief
4337,-6.541485,50.03971,45000
4338,-35.22174,36.08515,45044
4339,-19.8129,22.527418,debugged
4340,16.392738,-7.8152966,errors
4341,-20.263367,0.19691917,finalize
4342,-37.56207,-31.663698,designs
4343,-2.4315126,-39.065796,confirm
4344,17.267126,-53.11504,alleviate
4345,19.207558,-59.71924,bug
4346,9.202481,13.516996,fixes
4347,21.078907,-24.935465,patch
4348,-9.18983,-36.498875,enthusiastic
4349,-47.03602,-6.3542323,multicultural
4350,13.540196,-43.75612,continued
4351,-36.628143,37.313915,45402
4352,-29.19752,32.044563,46664
4353,-5.138862,50.429264,50000
4354,-2.3086345,-20.29732,depth
4355,3.4543276,-36.802414,concerned
4356,-35.906033,-37.06155,artifacts
4357,33.83629,-28.415298,arrive
4358,-22.679932,-29.0513,highlighting
4359,-44.030586,24.777,ordinated
4360,18.356548,-34.293087,going
4361,-22.71622,7.6324515,configurations
4362,0.5752492,-29.91246,proof
4363,-35.811413,-7.480808,validate
4364,-33.88373,-9.544955,viability
4365,-2.275482,-24.086882,alternate
4366,-15.903722,-29.890495,approaches
4367,-4.365303,-19.561138,determine
4368,-6.9716926,-7.2287874,optimum
4369,4.569885,-3.952672,test
4370,4.5444527,-3.91891,tests
4371,38.81227,3.6328607,onboard
